index,num,accessibility,race,label
0,57,5,black_poverty,health_acc_score
1,577,5,black_non_poverty,health_acc_score
2,519,5,white_poverty,health_acc_score
3,3337,5,white_non_poverty,health_acc_score
4,4308,6,black_poverty,health_acc_score
5,11269,6,black_non_poverty,health_acc_score
6,986,6,white_poverty,health_acc_score
7,5982,6,white_non_poverty,health_acc_score
8,4605,7,black_poverty,health_acc_score
9,11508,7,black_non_poverty,health_acc_score
10,1459,7,white_poverty,health_acc_score
11,12737,7,white_non_poverty,health_acc_score
12,6720,8,black_poverty,health_acc_score
13,13941,8,black_non_poverty,health_acc_score
14,2144,8,white_poverty,health_acc_score
15,11119,8,white_non_poverty,health_acc_score
16,4751,9,black_poverty,health_acc_score
17,8775,9,black_non_poverty,health_acc_score
18,2024,9,white_poverty,health_acc_score
19,17587,9,white_non_poverty,health_acc_score
20,9054,10,black_poverty,health_acc_score
21,21644,10,black_non_poverty,health_acc_score
22,10267,10,white_poverty,health_acc_score
23,92669,10,white_non_poverty,health_acc_score
0,57,5,black_poverty,health2_acc_score
1,577,5,black_non_poverty,health2_acc_score
2,519,5,white_poverty,health2_acc_score
3,3337,5,white_non_poverty,health2_acc_score
4,4308,6,black_poverty,health2_acc_score
5,11269,6,black_non_poverty,health2_acc_score
6,986,6,white_poverty,health2_acc_score
7,5982,6,white_non_poverty,health2_acc_score
8,4605,7,black_poverty,health2_acc_score
9,11275,7,black_non_poverty,health2_acc_score
10,1249,7,white_poverty,health2_acc_score
11,8456,7,white_non_poverty,health2_acc_score
12,6720,8,black_poverty,health2_acc_score
13,14174,8,black_non_poverty,health2_acc_score
14,2354,8,white_poverty,health2_acc_score
15,15400,8,white_non_poverty,health2_acc_score
16,4751,9,black_poverty,health2_acc_score
17,8775,9,black_non_poverty,health2_acc_score
18,2024,9,white_poverty,health2_acc_score
19,17587,9,white_non_poverty,health2_acc_score
20,9054,10,black_poverty,health2_acc_score
21,21644,10,black_non_poverty,health2_acc_score
22,10267,10,white_poverty,health2_acc_score
23,92669,10,white_non_poverty,health2_acc_score
0,27,3,black_poverty,health2_Monday_score
1,534,3,black_non_poverty,health2_Monday_score
2,200,3,white_poverty,health2_Monday_score
3,2949,3,white_non_poverty,health2_Monday_score
4,30,4,black_poverty,health2_Monday_score
5,43,4,black_non_poverty,health2_Monday_score
6,319,4,white_poverty,health2_Monday_score
7,388,4,white_non_poverty,health2_Monday_score
8,3423,5,black_poverty,health2_Monday_score
9,7191,5,black_non_poverty,health2_Monday_score
10,648,5,white_poverty,health2_Monday_score
11,3967,5,white_non_poverty,health2_Monday_score
12,4543,6,black_poverty,health2_Monday_score
13,12516,6,black_non_poverty,health2_Monday_score
14,1110,6,white_poverty,health2_Monday_score
15,12204,6,white_non_poverty,health2_Monday_score
16,6034,7,black_poverty,health2_Monday_score
17,12589,7,black_non_poverty,health2_Monday_score
18,1806,7,white_poverty,health2_Monday_score
19,9710,7,white_non_poverty,health2_Monday_score
20,4634,8,black_poverty,health2_Monday_score
