index,num,accessibility,race,label
0,54,1,black_poverty,health_acc_score
1,304,1,black_non_poverty,health_acc_score
2,199,1,white_poverty,health_acc_score
3,446,1,white_non_poverty,health_acc_score
4,1249,2,black_poverty,health_acc_score
5,720,2,black_non_poverty,health_acc_score
6,1,2,white_poverty,health_acc_score
7,1866,3,black_poverty,health_acc_score
8,1154,3,black_non_poverty,health_acc_score
9,32,3,white_poverty,health_acc_score
10,9569,4,black_poverty,health_acc_score
11,13210,4,black_non_poverty,health_acc_score
12,618,4,white_poverty,health_acc_score
13,1817,4,white_non_poverty,health_acc_score
14,19302,5,black_poverty,health_acc_score
15,28908,5,black_non_poverty,health_acc_score
16,2005,5,white_poverty,health_acc_score
17,8942,5,white_non_poverty,health_acc_score
18,24559,6,black_poverty,health_acc_score
19,46354,6,black_non_poverty,health_acc_score
20,3521,6,white_poverty,health_acc_score
21,24925,6,white_non_poverty,health_acc_score
22,15781,7,black_poverty,health_acc_score
23,30392,7,black_non_poverty,health_acc_score
24,6819,7,white_poverty,health_acc_score
25,50891,7,white_non_poverty,health_acc_score
26,16908,8,black_poverty,health_acc_score
27,35355,8,black_non_poverty,health_acc_score
28,7622,8,white_poverty,health_acc_score
29,66085,8,white_non_poverty,health_acc_score
30,7854,9,black_poverty,health_acc_score
31,17891,9,black_non_poverty,health_acc_score
32,6849,9,white_poverty,health_acc_score
33,66420,9,white_non_poverty,health_acc_score
34,7387,10,black_poverty,health_acc_score
35,26737,10,black_non_poverty,health_acc_score
36,11637,10,white_poverty,health_acc_score
37,206577,10,white_non_poverty,health_acc_score
0,54,1,black_poverty,health2_acc_score
1,304,1,black_non_poverty,health2_acc_score
2,199,1,white_poverty,health2_acc_score
3,446,1,white_non_poverty,health2_acc_score
4,1249,2,black_poverty,health2_acc_score
5,720,2,black_non_poverty,health2_acc_score
6,1,2,white_poverty,health2_acc_score
7,2473,3,black_poverty,health2_acc_score
8,2009,3,black_non_poverty,health2_acc_score
9,32,3,white_poverty,health2_acc_score
10,9444,4,black_poverty,health2_acc_score
11,13626,4,black_non_poverty,health2_acc_score
12,618,4,white_poverty,health2_acc_score
