index,num,accessibility,race,label
0,1980,1,black_poverty,health_acc_score
1,2087,1,black_non_poverty,health_acc_score
2,10313,2,black_poverty,health_acc_score
3,14010,2,black_non_poverty,health_acc_score
4,2860,2,white_poverty,health_acc_score
5,4741,2,white_non_poverty,health_acc_score
6,37098,3,black_poverty,health_acc_score
7,93575,3,black_non_poverty,health_acc_score
8,13964,3,white_poverty,health_acc_score
9,88884,3,white_non_poverty,health_acc_score
10,34409,4,black_poverty,health_acc_score
11,103880,4,black_non_poverty,health_acc_score
12,25086,4,white_poverty,health_acc_score
13,192832,4,white_non_poverty,health_acc_score
14,29178,5,black_poverty,health_acc_score
15,111036,5,black_non_poverty,health_acc_score
16,37732,5,white_poverty,health_acc_score
17,255856,5,white_non_poverty,health_acc_score
18,19119,6,black_poverty,health_acc_score
19,83347,6,black_non_poverty,health_acc_score
20,36704,6,white_poverty,health_acc_score
21,238439,6,white_non_poverty,health_acc_score
22,13931,7,black_poverty,health_acc_score
23,64712,7,black_non_poverty,health_acc_score
24,33489,7,white_poverty,health_acc_score
25,230076,7,white_non_poverty,health_acc_score
26,4659,8,black_poverty,health_acc_score
27,33116,8,black_non_poverty,health_acc_score
28,12582,8,white_poverty,health_acc_score
29,114731,8,white_non_poverty,health_acc_score
30,4175,9,black_poverty,health_acc_score
31,18139,9,black_non_poverty,health_acc_score
32,8216,9,white_poverty,health_acc_score
33,92168,9,white_non_poverty,health_acc_score
34,1756,10,black_poverty,health_acc_score
35,13965,10,black_non_poverty,health_acc_score
36,7171,10,white_poverty,health_acc_score
37,103048,10,white_non_poverty,health_acc_score
0,1980,1,black_poverty,health2_acc_score
1,2087,1,black_non_poverty,health2_acc_score
2,10313,2,black_poverty,health2_acc_score
3,14010,2,black_non_poverty,health2_acc_score
4,2860,2,white_poverty,health2_acc_score
5,4741,2,white_non_poverty,health2_acc_score
6,38393,3,black_poverty,health2_acc_score
7,97862,3,black_non_poverty,health2_acc_score
8,17904,3,white_poverty,health2_acc_score
9,92414,3,white_non_poverty,health2_acc_score
10,34804,4,black_poverty,health2_acc_score
11,106754,4,black_non_poverty,health2_acc_score
12,24603,4,white_poverty,health2_acc_score
13,190678,4,white_non_poverty,health2_acc_score
14,28286,5,black_poverty,health2_acc_score
15,107071,5,black_non_poverty,health2_acc_score
16,36518,5,white_poverty,health2_acc_score
17,262021,5,white_non_poverty,health2_acc_score
18,18988,6,black_poverty,health2_acc_score
19,84287,6,black_non_poverty,health2_acc_score
20,36925,6,white_poverty,health2_acc_score
21,242498,6,white_non_poverty,health2_acc_score
22,13404,7,black_poverty,health2_acc_score
23,62565,7,black_non_poverty,health2_acc_score
24,30765,7,white_poverty,health2_acc_score
25,221049,7,white_non_poverty,health2_acc_score
26,4526,8,black_poverty,health2_acc_score
27,31127,8,black_non_poverty,health2_acc_score
28,12985,8,white_poverty,health2_acc_score
29,112779,8,white_non_poverty,health2_acc_score
30,4180,9,black_poverty,health2_acc_score
31,18311,9,black_non_poverty,health2_acc_score
32,8353,9,white_poverty,health2_acc_score
33,93521,9,white_non_poverty,health2_acc_score
34,1744,10,black_poverty,health2_acc_score
35,13793,10,black_non_poverty,health2_acc_score
36,6891,10,white_poverty,health2_acc_score
37,101074,10,white_non_poverty,health2_acc_score
0,30666,1,black_poverty,health2_Monday_score
1,50087,1,black_non_poverty,health2_Monday_score
2,5765,1,white_poverty,health2_Monday_score
3,19479,1,white_non_poverty,health2_Monday_score
4,38368,2,black_poverty,health2_Monday_score
5,114682,2,black_non_poverty,health2_Monday_score
6,23378,2,white_poverty,health2_Monday_score
7,159141,2,white_non_poverty,health2_Monday_score
8,32325,3,black_poverty,health2_Monday_score
9,115930,3,black_non_poverty,health2_Monday_score
10,34555,3,white_poverty,health2_Monday_score
11,230396,3,white_non_poverty,health2_Monday_score
12,23824,4,black_poverty,health2_Monday_score
13,102186,4,black_non_poverty,health2_Monday_score
14,41713,4,white_poverty,health2_Monday_score
15,304017,4,white_non_poverty,health2_Monday_score
16,15530,5,black_poverty,health2_Monday_score
17,70336,5,black_non_poverty,health2_Monday_score
18,36055,5,white_poverty,health2_Monday_score
19,227565,5,white_non_poverty,health2_Monday_score
20,6355,6,black_poverty,health2_Monday_score
21,32801,6,black_non_poverty,health2_Monday_score
22,14975,6,white_poverty,health2_Monday_score
23,147531,6,white_non_poverty,health2_Monday_score
24,3830,7,black_poverty,health2_Monday_score
25,18948,7,black_non_poverty,health2_Monday_score
26,7575,7,white_poverty,health2_Monday_score
27,52221,7,white_non_poverty,health2_Monday_score
28,2752,8,black_poverty,health2_Monday_score
29,13318,8,black_non_poverty,health2_Monday_score
30,6105,8,white_poverty,health2_Monday_score
31,77057,8,white_non_poverty,health2_Monday_score
32,1512,9,black_poverty,health2_Monday_score
33,9684,9,black_non_poverty,health2_Monday_score
34,3112,9,white_poverty,health2_Monday_score
35,38101,9,white_non_poverty,health2_Monday_score
36,1456,10,black_poverty,health2_Monday_score
37,9895,10,black_non_poverty,health2_Monday_score
38,4571,10,white_poverty,health2_Monday_score
39,65267,10,white_non_poverty,health2_Monday_score
0,59452,1,black_poverty,health2_compete2_score
1,132327,1,black_non_poverty,health2_compete2_score
2,32713,1,white_poverty,health2_compete2_score
3,247559,1,white_non_poverty,health2_compete2_score
4,33545,2,black_poverty,health2_compete2_score
5,115481,2,black_non_poverty,health2_compete2_score
6,29291,2,white_poverty,health2_compete2_score
7,273567,2,white_non_poverty,health2_compete2_score
8,26912,3,black_poverty,health2_compete2_score
9,117963,3,black_non_poverty,health2_compete2_score
10,43221,3,white_poverty,health2_compete2_score
11,246068,3,white_non_poverty,health2_compete2_score
12,16536,4,black_poverty,health2_compete2_score
13,74719,4,black_non_poverty,health2_compete2_score
14,37098,4,white_poverty,health2_compete2_score
15,223695,4,white_non_poverty,health2_compete2_score
16,7494,5,black_poverty,health2_compete2_score
17,38349,5,black_non_poverty,health2_compete2_score
18,13245,5,white_poverty,health2_compete2_score
19,102560,5,white_non_poverty,health2_compete2_score
20,5196,6,black_poverty,health2_compete2_score
21,15589,6,black_non_poverty,health2_compete2_score
22,6760,6,white_poverty,health2_compete2_score
23,44047,6,white_non_poverty,health2_compete2_score
24,2468,7,black_poverty,health2_compete2_score
25,13658,7,black_non_poverty,health2_compete2_score
26,5390,7,white_poverty,health2_compete2_score
27,57559,7,white_non_poverty,health2_compete2_score
28,2655,8,black_poverty,health2_compete2_score
29,13439,8,black_non_poverty,health2_compete2_score
30,3831,8,white_poverty,health2_compete2_score
31,40963,8,white_non_poverty,health2_compete2_score
32,972,9,black_poverty,health2_compete2_score
33,7213,9,black_non_poverty,health2_compete2_score
34,2600,9,white_poverty,health2_compete2_score
35,29839,9,white_non_poverty,health2_compete2_score
36,1388,10,black_poverty,health2_compete2_score
37,9129,10,black_non_poverty,health2_compete2_score
38,3655,10,white_poverty,health2_compete2_score
39,54918,10,white_non_poverty,health2_compete2_score
0,60270,1,black_poverty,health2_compete1.5_score
1,136091,1,black_non_poverty,health2_compete1.5_score
2,32019,1,white_poverty,health2_compete1.5_score
3,236007,1,white_non_poverty,health2_compete1.5_score
4,33545,2,black_poverty,health2_compete1.5_score
5,113441,2,black_non_poverty,health2_compete1.5_score
6,29389,2,white_poverty,health2_compete1.5_score
7,272325,2,white_non_poverty,health2_compete1.5_score
8,28179,3,black_poverty,health2_compete1.5_score
9,129560,3,black_non_poverty,health2_compete1.5_score
10,43996,3,white_poverty,health2_compete1.5_score
11,259888,3,white_non_poverty,health2_compete1.5_score
12,15156,4,black_poverty,health2_compete1.5_score
13,65665,4,black_non_poverty,health2_compete1.5_score
14,37291,4,white_poverty,health2_compete1.5_score
15,223944,4,white_non_poverty,health2_compete1.5_score
16,6789,5,black_poverty,health2_compete1.5_score
17,34082,5,black_non_poverty,health2_compete1.5_score
18,12873,5,white_poverty,health2_compete1.5_score
19,101285,5,white_non_poverty,health2_compete1.5_score
20,5196,6,black_poverty,health2_compete1.5_score
21,15661,6,black_non_poverty,health2_compete1.5_score
22,7373,6,white_poverty,health2_compete1.5_score
23,46852,6,white_non_poverty,health2_compete1.5_score
24,2108,7,black_poverty,health2_compete1.5_score
25,12708,7,black_non_poverty,health2_compete1.5_score
26,4736,7,white_poverty,health2_compete1.5_score
27,55265,7,white_non_poverty,health2_compete1.5_score
28,3015,8,black_poverty,health2_compete1.5_score
29,14317,8,black_non_poverty,health2_compete1.5_score
30,3872,8,white_poverty,health2_compete1.5_score
31,40452,8,white_non_poverty,health2_compete1.5_score
32,972,9,black_poverty,health2_compete1.5_score
33,7066,9,black_non_poverty,health2_compete1.5_score
34,2607,9,white_poverty,health2_compete1.5_score
